i,rel_err,angle_err_deg
720,0.2638106339349398,11.311241233489815
721,0.2652028837066146,11.339449913658306
722,0.2658817927551195,11.38479921739967
723,0.26791026848483984,11.38531697964199
724,0.26804442260602823,11.446354955571046
725,0.26957233982067635,11.543511937082387
726,0.2702740073917978,11.664152863224748
727,0.2703515290753291,11.686468324363213
728,0.2724605401062528,11.688161000462724
729,0.2727386754863768,11.754470787667916
730,0.27318417006506857,11.840230188534251
731,0.2734925308275429,11.85464498931425
732,0.27382133943684067,11.865966534707205
733,0.2739979861348637,11.868839184307966
734,0.27468592589746255,11.87313799224215
735,0.274696686249646,11.874587992737652
736,0.2754038458896959,11.888840523860605
737,0.2760373671847274,11.916716288353351
738,0.2762387517707047,11.948237171619652
739,0.2777474758484649,11.9693965327063
740,0.2777720000564682,12.013680408688385
741,0.28045293489187195,12.02998018314044
742,0.2809120518411514,12.031523935830784
743,0.28171630103936557,12.163623280128009
744,0.28209075832214026,12.17272331002522
745,0.28224644222543205,12.293593829474618
746,0.28254273021637655,12.362313917805164
747,0.28326745206639875,12.389534916334501
748,0.283607382567247,12.453349959745061
749,0.28520783502511804,12.531982496521804
750,0.28665645127753564,12.594283097709692
751,0.2874177289985467,12.604694394216784
752,0.28797377337235547,12.647416949012495
753,0.2885405427966007,12.814130991480168
754,0.2890631994826421,12.832273637428031
755,0.29089162226115295,12.863246354692889
756,0.2950739989948867,12.890009106487028
757,0.2952898128323081,13.02130327421487
758,0.29653568332416186,13.072468006408906
759,0.2969138578728233,13.12094170822213
760,0.2970137091007685,13.198583011992104
761,0.29880325242296524,13.209296546404259
762,0.2989611198075957,13.224528938376478
763,0.29901124995408723,13.235447641849804
764,0.29999164034307607,13.347413807987861
765,0.30251952428264084,13.352285936168146
766,0.30272847120180757,13.3659769169875
767,0.30409662204976146,13.541766990495457
768,0.3057100139112623,13.610732672277635
769,0.3060999761739197,13.619202706830308
770,0.3064683272891403,13.649618245000212
771,0.30781684870541476,13.66287621531658
772,0.30824271804034825,13.753832160930301
773,0.308690712690906,13.773414902660296
774,0.3087050207537648,13.80696099982158
775,0.310537173898195,13.83942393282202
776,0.3110279710575416,13.920854512227368
777,0.3113422527040606,13.960935647261811
778,0.31222302263038537,13.982315904659172
779,0.31236246873079465,14.00497860920342
780,0.31257545082199084,14.016328568404079
781,0.3134213897122957,14.060064415850597
782,0.31367312785744855,14.114995658978119
783,0.31473323095773476,14.116804694144886
784,0.31567857266694377,14.12169479703251
785,0.3179174499663429,14.136776042758395
786,0.31826255383092183,14.169488229516023
787,0.32013735866126475,14.17060254712726
788,0.32089182771386277,14.180942190917959
789,0.32135333271092476,14.2606024734818
790,0.32161028761880617,14.30343655574406
791,0.32264030732662274,14.356590009911642
792,0.3234285727686353,14.391774416367028
793,0.3281702723085565,14.415535925230568
794,0.32939291300480084,14.42000946328734
795,0.3295171213655784,14.422773049438442
796,0.3303330879609865,14.474551629779313
797,0.33037637527136454,14.489019669419152
798,0.3304303972905095,14.505917135607946
799,0.33115336744295004,14.522304159071675
800,0.3315122597673392,14.5450601069135
801,0.33339010362642185,14.631435567884488
802,0.33497006390950507,14.631922186365776
803,0.3368552008602764,14.652252325696567
804,0.3368874057892948,14.663989250801537
805,0.3418198365030624,14.714797867598032
806,0.3424042303424898,14.802122709587088
807,0.3426382469520756,14.805976588471186
808,0.34486362587856506,14.830829819727525
809,0.3455888007984817,14.843224505434774
810,0.34586331451987773,14.85895743646593
811,0.34732750565558773,14.861398406644527
812,0.34789586052281346,14.896996189201666
813,0.34834180792539987,14.951887165129683
814,0.3502333082306503,14.978715222740492
815,0.35188997477472517,14.979060418661852
816,0.3527257059763214,14.98952530784915
817,0.3540307337318264,15.008878326162296
818,0.3549212474986398,15.08731326583365
819,0.35838790933996906,15.097010140038043
820,0.3594663579095565,15.12338044287967
821,0.3602875196373644,15.164364908644371
822,0.3603196563911704,15.20544332856072
823,0.36067608772743553,15.397367944929204
824,0.3623257204371645,15.411239126325974
825,0.3623362801216871,15.4314099637463
826,0.3624135325999176,15.474908783586953
827,0.36317258979402184,15.588083886429692
828,0.3639682880668111,15.642852177570227
829,0.36411927366598595,15.678713721140323
830,0.36533460264432466,15.748023184149286
831,0.3678033873781553,15.787419869720813
832,0.3691082923643257,15.788539332827458
833,0.37137513215936213,15.839899507052724
834,0.37165970179184443,15.857154615157937
835,0.37199447690921916,15.909861699700915
836,0.3727788244502289,15.95283352727967
837,0.373325661662147,15.995422657516288
838,0.3754963671226475,15.997688301971865
839,0.3760266237273908,16.01479920726723
840,0.37654084698312523,16.10461589245924
841,0.37822976527228414,16.11599891168152
842,0.380104580816069,16.13394037752565
843,0.3801150978101843,16.15070003351525
844,0.38112851661324343,16.223139301041552
845,0.3812949826574977,16.283978261231983
846,0.38249892912672656,16.397145598064633
847,0.3825788231459931,16.399804511623106
848,0.3844919825926935,16.65652302679025
849,0.3844976461675461,16.689722189275543
850,0.3856743296910569,16.70774831515128
851,0.3883895899301024,16.798238753844572
852,0.3896600197477811,16.841697483036878
853,0.39067276886932206,16.90474076393554
854,0.39247578205440514,16.96103926098196
855,0.39453851027794795,16.965718771177112
856,0.3961618956183978,17.067876921069427
857,0.4012331150467461,17.14616286273509
858,0.4027790777827081,17.15101827136858
859,0.40288915508898226,17.15188530916375
860,0.40604226571015745,17.215640562096848
861,0.40631517310168375,17.45618081315708
862,0.41012271797519934,17.571277067944525
863,0.41088654157153015,17.592091715660647
864,0.4117870215791515,17.813753210434033
865,0.4122365747167765,17.819533551038965
866,0.41320331024362333,17.822597406211404
867,0.4151351879372136,17.866709788158275
868,0.41528431060014775,17.933950967635237
869,0.41603607078784105,18.035319612023635
870,0.41680808893639354,18.112388964799237
871,0.41742455041354903,18.139541018735162
872,0.4186836647676739,18.168870246563895
873,0.4187155757435639,18.390221117217617
874,0.4203493117106667,18.398034126387184
875,0.4205646215802102,18.581733169691862
876,0.4207481257418131,18.648826697561827
877,0.4216194452191337,18.818268418960997
878,0.4252630546204202,19.020801562037455
879,0.4272259609423916,19.04440750558666
880,0.42769894631682154,19.058249346146084
881,0.42866672440871384,19.065404868278765
882,0.4307894315287186,19.17055285868033
883,0.43348492241317427,19.29882116207615
884,0.4384911164508043,19.378831456830078
885,0.4386904627653368,19.5150637750693
886,0.44109357003570177,19.650966780672842
887,0.44128539074938666,19.661362717374896
888,0.443111589769212,19.903719164499417
889,0.4463554570343505,20.077871158338382
890,0.4473432106754983,20.1726640597815
891,0.45006487376676463,20.266391024768357
892,0.4519385911877685,20.431644098095195
893,0.4529592253319801,20.817626713938523
894,0.4588445467544779,20.833780177484766
895,0.46082725419614207,20.857682353678644
896,0.46813713464147566,20.996196731513695
897,0.469125524684878,21.079576772354624
898,0.4741500875251361,21.27645776061604
899,0.47580825743126137,21.311487930160855
900,0.47739071228497515,21.655244851561427
901,0.4791107631372367,21.698392700438365
902,0.48008238511323215,21.79756504700928
903,0.48278044242422685,21.83204521996781
904,0.48304832336794346,21.952544634434446
905,0.4841124948296932,21.966209554950375
906,0.4854624936215916,22.01726103982551
907,0.4886129623953987,22.148168528457965
908,0.49087244249649364,22.174711527241623
909,0.49179039672422226,22.28348629226643
910,0.49189076742873844,22.344843913033753
911,0.4986617049722727,22.3591028255079
912,0.5025308889616983,22.380205934018026
913,0.5075259707225727,22.477413371219374
914,0.5082195707004709,22.56167187276312
915,0.5099342517195133,22.611518868242968
916,0.5129472721741919,22.915951585455094
917,0.5135497294310282,22.983621575274814
918,0.5164120811366348,23.051312454966475
919,0.5166591557840289,23.115744376228093
920,0.5172386392787655,23.169115300961757
921,0.5215948456937327,23.944961967698465
922,0.5230712289099937,23.990984973774566
923,0.5242136925971688,24.099904180829
924,0.5308061616757269,24.153642929345406
925,0.5341318366475869,24.437683017241522
926,0.5346270822434612,24.453353923109802
927,0.540933736018754,24.527142366829143
928,0.5412375934899544,24.962224483865914
929,0.5421599354359687,25.228014426032505
930,0.5515361970459756,25.809630874595364
931,0.5609013313305276,25.97486649337336
932,0.5711797817188864,26.24966824551694
933,0.572022443849956,26.27865285907835
934,0.5727736678015743,26.439688087800402
935,0.5769834770949471,26.525757828187768
936,0.5770405264809031,26.570183673979525
937,0.5821954322212136,26.734208137656896
938,0.5845835611838635,26.79935790849938
939,0.5858417646709575,27.974204476843795
940,0.586893451574243,28.229708532496037
941,0.5871125110382731,28.51485721637267
942,0.5873787214345617,28.694588595810906
943,0.5892417357465851,29.02622950459565
944,0.5906039955290481,29.301373759304028
945,0.5934908985281353,29.418570304727517
946,0.596404199821357,29.435845638389935
947,0.5981268101286709,29.86840844099004
948,0.5983217806311919,30.225144062303567
949,0.6004408350058226,30.442327509994733
950,0.6017227956431794,30.869782155438667
951,0.6126105411921875,31.001496463216732
952,0.6140914453036754,31.890493617386685
953,0.6174331574745412,32.06928140890679
954,0.6282663586310693,32.092972772499046
955,0.6500064351902823,32.26778502049929
956,0.653965538062132,32.44600519082735
957,0.6618337690985879,32.51549047668417
958,0.6658281651492792,32.648747467782925
959,0.6676705529425838,33.38142605452596
960,0.6684870382088449,33.564458655087236
961,0.6783160485932349,34.10810620507908
962,0.6807449029246038,34.281835688238665
963,0.6834084171216884,34.55180319631409
964,0.6861495964006515,34.86536008362915
965,0.686615851506359,34.943863947520235
966,0.7149338369038476,35.279007439567884
967,0.7248103897901311,35.79156616041651
968,0.7289381477823118,35.9418327814011
969,0.7663540153650836,36.084219044716654
970,0.7686243937362772,36.36206997716514
971,0.7798048636402473,36.47813198857742
972,0.7841668016375088,37.97178657192718
973,0.7880190068039539,38.79900812474613
974,0.7954073639965774,39.21900062414647
975,0.7965152090105337,39.55883158301426
976,0.803312697150509,41.43439490592552
977,0.8219349785161583,42.69642031261924
978,0.8293660661410728,43.17052439111011
979,0.8344040828297254,43.906489907076626
980,0.8441805195167402,43.91798468394764
981,0.8499273545264286,44.0271793965253
982,0.8848635471155202,46.30466116789251
983,0.9096456227174083,46.80347289720539
984,0.9247335785337761,48.969282558993974
985,0.9458096865875759,50.81214847147849
986,0.9545459773510799,53.38218688145111
987,0.9625911629900313,53.40104093873967
988,0.9933100177252221,55.31479999077249
989,1.0009982057489897,56.31586405074467
990,1.0380643917561714,56.711733557970426
991,1.0624447678904767,61.66566366279763
992,1.0636910782971818,63.84232357567191
993,1.0951305262696194,66.32413759069648
994,1.1025851473614365,69.22902406744164
995,1.1046955400931995,72.24672483576673
996,1.2056465838526857,75.78668527815698
997,1.3066094055565085,81.70407738720765
998,1.4717807782946337,96.77871102364662
999,1.656836979078358,103.52122926450991
